smiles,synthon_id,synthon_number,bb_id
OCCS(=O)(=O)C=1C=CC=C(C1)C(=O)O,21677906,2,EN300-344739
OC(=O)C1=CC(=NS1)C2CC2,21677910,2,EN300-1154124
OC(=O)C=1C=CC=C2OCC(=O)NC12,21677912,2,EN300-88654
OC(=O)C(F)(F)C=1C=CC=C(Br)C1F,21677916,2,EN300-1138281
CN(CC=1N=CC(=CN1)C(=O)O)C(=O)OC(C)(C)C,21677924,2,EN300-768317
CC=1C=CC(C(=O)O)=C2C=CC=CC12,21677928,2,EN300-110133
OC(=O)CCCS(=O)(=O)C=1C=CC(Cl)=CC1,21677932,2,EN300-208816
CC(C)(C)OC(=O)NCCC=1C=CC=CC1C(=O)O,21677934,2,EN300-79016
CCC1CCC=2NC(=O)C(=CC2C1)C(=O)O,21677936,2,EN300-396807
CC(C)(C)OC(=O)NCC1=NC(CC(=O)O)=CS1,21677940,2,EN300-366764
COC=1C=C(C)C=CC1C2(CC2)C(=O)O,21677942,2,EN300-1846767
CN1C(=O)CCCC=2OC=C(C(=O)O)C12,21677946,2,EN300-6735994
COC=1C=C(C#C)C=CC1OCC(=O)O,21677948,2,EN300-9430049
COC[C@H]1C[C@H](N(C1)C(=O)OC(C)(C)C)C(=O)O,21677950,2,EN300-7421794
OC(=O)CCC#CC=1C=CC=CC1,21677952,2,EN300-8131116
CN1N=CC(I)=C1C(=O)O,21677954,2,EN300-83506
OC(=O)C=1C=C(O)C=C(C1)[N+](=O)[O-],21677956,2,EN300-95734
CC(C)(C)OC(=O)N1CC(CC2CCCCC21)C(=O)O,21677962,2,EN300-1071452
CC(SCC(=O)O)C(=O)NC=1C=C(C)ON1,21677964,2,EN300-10266
OC(=O)CC1CCCC(C1)C#N,21677966,2,EN300-6472902
CN1CCCCC1CCC(=O)O,21677968,2,EN300-176841
CC(=CCC(C(=O)O)C=1C=CC=CC1)C,21677972,2,EN300-4313621
[Na+].[O-]C(=O)C1=NC=2C=C(Br)C(F)=CC2N1,21677974,2,EN300-7448031
OC(=O)C=1C=CC(NC(=O)C2CCCC2)=CC1,21677982,2,EN300-86830
OC(=O)C=1C=CC=2OC=3C=CC=CC3C2C1,21677984,2,EN300-1603435
CC(C)(C)OC(=O)N[C@H](CC(=O)O)CC=1C=CC(C#N)=CC1,21677988,2,EN300-12576535
COC1CCCC(C1)C(=O)O,21677990,2,EN300-139561
CC(C)(C)OC(=O)/C=C/C1=CC(=CO1)C(=O)O,21677994,2,EN300-342557
"CC(C)(C)OC(=O)N1C[C@@H]([C@H](C1)C=2C=C(F)C=C(F)C2)C(=O)O |&1:9,10,r|",21677996,2,EN300-1454761
CN(CC(=O)O)C(=O)C=1C=CC=CC1,21678000,2,EN300-30808
CC(=O)C=1C=CC=C(OCC2=CC(=NO2)C(=O)O)C1,21678002,2,EN300-124765
[K+].CC1=NN=C(S1)C(=O)[O-],21678006,2,EN300-245279
OC(=O)C=1N=COC1C=2C=CC=C(C2)C(F)(F)F,21678016,2,EN300-125803
CN(CC(=O)O)C(=O)C1CC1,21678018,2,EN300-31146
CC(C)(C)OC(=O)N1CC(C(=O)O)C=2C=CC=CC2C1,21678024,2,EN300-86833
OC(=O)C1=CC2CC3CC(C2)CC1C3,21678028,2,EN300-8579495
CS(=O)(=O)N[C@H]1C[C@H](C1)C(=O)O,21678030,2,EN300-2740874
Cl.OCC=1C=NC=C(C1)C(=O)O,21678032,2,EN300-27685522
CC(C)(C)OC(=O)NCCCC(NC(=O)OC(C)(C)C)C(=O)O,21678036,2,EN300-3430866
CC(C)(C)OC(=O)N1CC(C1)N2C=CC(=N2)C(=O)O,21678038,2,EN300-19463097
CCCCCCCCCCCCCC(=O)O,21678040,2,EN300-78099
CC(C)(C)OC(=O)N[C@@H](CC(=O)O)CC=1C=CC=CC1,21678044,2,EN300-391790
OC(=O)C1=CC=C(N1)[N+](=O)[O-],21678048,2,EN300-31446
CC1=NN(C(Cl)=C1/C=C/C(=O)O)C=2C=CC(F)=CC2,21678054,2,EN300-832973
CC=1C=CC(OCC2=NC(=CS2)C(=O)O)=CC1,21678060,2,EN300-23630
Cl.OC(=O)C=1C=CC=CC1C2=NC=CN2,21678064,2,EN300-262063
CN1CCC(CC(=O)O)C1=O,21678066,2,EN300-378722
COC=1C=CC(=CC1)C(=O)CC(C)(C)CC(=O)O,21678072,2,EN300-134206
Cl.OC(=O)CC=1C=NNC1,21678078,2,EN300-1589101
"Cl.Cl.CC1=NN(C)C=C1[C@@H]2CN(CC=3C=CC=CC3)C[C@H]2C(=O)O |&1:9,20,r|",21678084,2,EN300-345410
OC(=O)C1CCCN(C1)C(=O)NC2CCCC2,21678092,2,EN300-96522
OC(=O)C1CCCN(C1)S(=O)(=O)C=2C=CC(=CC2)[N+](=O)[O-],21678094,2,EN300-07154
OC(=O)CCC(=O)C=1C=CC=2OCCOC2C1,21678096,2,EN300-04954
CC=1C=C(C=NC1OC(F)F)C(=O)O,21678098,2,EN300-28249947
CC(C)C1=NN=NN1CC(=O)O,21678104,2,EN300-96933
[Li+].[O-]C(=O)CCC1=NN=C(O1)C2CC2,21678106,2,EN300-309519
[K+].CC1=NN=C(CC(=O)[O-])O1,21678110,2,EN300-64193
CCCCN(C)C=1C=CC([N+](=O)[O-])=C(C1)C(=O)O,21678114,2,EN300-7437404
OC(=O)CC=1C=CC(O)=C(C1)[N+](=O)[O-],21678118,2,EN300-1091725
[Li+].[O-]C(=O)C=1N=CSN1,21678124,2,EN300-33051884
O.CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1)C(=O)O,21678128,2,EN300-333123
OC(=O)C1=CC=NN1C=2C=CC=NC2,21678134,2,EN300-26572959
COCC1=NN=C(O1)C=2C=CC=C(C2)C(=O)O,21678140,2,EN300-126458
CSCCCC(=O)N[C@@H](C(C)C)C(=O)O,21678144,2,EN300-996379
[Li+].[O-]C(=O)C1=NC=CN1C=2C=CC=CC2,21678146,2,EN300-9398492
CN(C)CCOC=1C=CC(=CN1)C(=O)O,21678154,2,EN300-83435
CN(C)S(=O)(=O)C=1C=CC=C(C1)C(=O)NCC(=O)O,21678160,2,EN300-11626
CC(C)(C)OC(=O)NCC=1C=CC(=CN1)C(=O)O,21678164,2,EN300-765583
OC(=O)C1=CN=C(S1)C=2C=CC=CC2Br,21678168,2,EN300-323271
OC(=O)CC(C(F)F)N1C=CN=C1,21678170,2,EN300-1072011
CC(C)(C)OC(=O)NCCCCCCCCC(=O)O,21678174,2,EN300-7406356
Cl.CCC[C@@H](N(C)C)C(=O)O,21678176,2,EN300-27115469
CC=1C=CC(C[C@H](CC(=O)O)NC(=O)OC(C)(C)C)=CC1,21678182,2,EN300-25182471
CCC(C)CCCC(=O)O,21678186,2,EN300-1844619
OC(=O)C=1C=NC(OCC(F)(F)F)=C(F)C1,21678188,2,EN300-7465940
OC(=O)CCC=1C=CC=2OCC(=O)NC2C1,21678192,2,EN300-1270504
CC(C)N1C=C(C=CC1=O)C(=O)O,21678194,2,EN300-366123
CC(C)(C)C1CCC=2ON=C(C(=O)O)C2C1,21678196,2,EN300-83718
OC(=O)C1CN(C(=O)C1)C=2C=CC(F)=CC2,21678198,2,EN300-71523
OC(=O)C=1C=NN(C1N2C=CC=C2)C=3C=CC=C(C3)C(F)(F)F,21678200,2,EN300-30425
CCC(C(=O)O)C1(O)CCCCC1,21678206,2,EN300-1266341
CCCCN1C(CCC(=O)O)=NC=2C=C(C=CC12)S(=O)(=O)N3CCOCC3,21678208,2,EN300-05489
Cl.CC1=CN2CCC(CC2=N1)C(=O)O,21678212,2,EN300-321351
CC(C)CCC(NC(=O)OC(C)(C)C)C(=O)O,21678214,2,EN300-314451
OC(=O)C1CN(C(=O)C1)C=2C(F)=CC=CC2F,21678222,2,EN300-125175
OC(=O)C=1C=C(O)C=C(C#N)C1,21678224,2,EN300-142519
OC(=O)CNC(=O)C=1C=CC=C(C1)[N+](=O)[O-],21678226,2,EN300-00089
CC1=NN(CC(=O)O)C=C1[N+](=O)[O-],21678228,2,EN300-83557
CN1C(=O)NC=2C=C(C=CC12)C(=O)O,21678230,2,EN300-55034
OC(=O)CN1N=CC=CC1=O,21678234,2,EN300-237561
OC(=O)C=1C=CC(C#C)=CN1,21678236,2,EN300-69369
OC(=O)C1(CC1)C(=O)NC=2C(F)=CC=CC2F,21678240,2,EN300-267488
CC=1C=CC(Br)=C(C1)C2(CC2)C(=O)O,21678244,2,EN300-1912826
CCC(C)C(=O)N1CSC[C@H]1C(=O)O,21678250,2,EN300-1694075
[Li+].[O-]C(=O)C1=NN=C2C(=CC=CN12)C(F)(F)F,21678252,2,EN300-6512953
CC(C)(CC(=O)O)CC(=O)C=1C=CC=CC1,21678254,2,EN300-193341
CNC(=O)COC=1C=CC(=CC1OC)C(=O)O,21678256,2,EN300-53611
[Li+].CC=1C=CC=2N=C(SC2C1)C(=O)[O-],21678262,2,EN300-27118134
OC(=O)C=1C=C(C=CC1Cl)N2CCCC2=O,21678266,2,EN300-120157
OC(=O)C1=NOC2=C1CCC=3SC=CC32,21678270,2,EN300-5513236
CC1CC(=O)CCC1C(=O)O,21678276,2,EN300-120057
CC1=NN(C(C)=C1CCC(=O)O)C2=NC(C)=CC(=O)N2,21678280,2,EN300-239275
CN1C(C(CC1=O)C(=O)O)C=2C=CC(Cl)=C(Cl)C2,21678288,2,EN300-175062
OC(=O)[C@H]1COCC(=O)N1CC=2C=CC=CC2,21678292,2,EN300-65956
OC(=O)C=1SC=2C=CC=C(Cl)C2C1Cl,21678298,2,EN300-30747
CN(C)C(=O)C=1C=NC=C(C1)C(=O)O,21678300,2,EN300-2746024
CC=1C=C(Br)C=CC1N2CC(CC2=O)C(=O)O,21678310,2,EN300-31152
OC(=O)C1=CC=C(S1)C=2C(F)=CC=CC2F,21678320,2,EN300-263126
CN(C)C=1N=CC(Br)=C(N1)C(=O)O,21678322,2,EN300-1267174
CC[C@H](CC(=O)O)NC(=O)OC(C)(C)C,21678324,2,EN300-768663
CC(C)(C)OC(=O)N1CCN(CC1)C=2C=C(C=CN2)C(=O)O,21678326,2,EN300-265486
CC(N1CCN(CC1=O)C(=O)OC(C)(C)C)C(=O)O,21678328,2,EN300-314514
CC(C)(C)OC(=O)N[C@H](CC=1C=CC=CC1)C(=O)O,21678332,2,EN300-35010
Cl.CCCC(C)N(C)CCC(=O)O,21678336,2,EN300-7442470
[Na+].[O-]C(=O)CSC1=NC=CN1CC=2C=CC=CC2,21678338,2,EN300-205374
OC(=O)C=1C=CC=CC1OCC(F)(F)F,21678340,2,EN300-76847
OC(=O)C1CCN(CC1)C=2OC(=NC2C#N)C3=CC=CO3,21678342,2,EN300-31933
OC(=O)CC1=CC=2C=CC=CC2O1,21678344,2,EN300-27060
CC(C)(C)OC(=O)N1CCC2(CCC(CC(=O)O)O2)CC1,21678354,2,EN300-6496718
CC=1C=C(C(=O)O)C=2C(=O)NN(C)C2N1,21678356,2,EN300-35860
OC(=O)C=1C=CC=C(COC=2C=CC=CC2C#N)C1,21678358,2,EN300-77645
CC(C)C1CCC(CC(=O)O)CC1,21678360,2,EN300-781201
OC(=O)C1=CC=C(S1)C=2C=CN=CC2,21678362,2,EN300-108749
OC(=O)C1(CC1)C=2C=CC(Cl)=C(Cl)C2,21678364,2,EN300-197364
CCN(C(C)C(=O)O)C(=O)OC(C)(C)C,21678366,2,EN300-318041
Cl.OCCN1C=C(C=N1)C(=O)O,21678374,2,EN300-761209
CCCCCCCCCC(O)C(=O)O,21678376,2,EN300-1844819
CCCCCC1CC1C2CC2C(=O)O,21678378,2,EN300-27159056
OC(=O)C=1C=C(I)C(Cl)=CC1Cl,21678382,2,EN300-183313
CC(C)(C)OC(=O)N1CC=CCC1C(=O)O,21678384,2,EN300-7049925
CC(=O)N1CC(C1)C(=O)O,21678388,2,EN300-74876
OC(=O)C1=CC(=O)C=2C=CC=C(Br)C2N1,21678390,2,EN300-70461
CCN(CC)[C@H](C)C(=O)O,21678392,2,EN300-7316781
OC(=O)CC=1C=CC=CC1OC(F)(F)F,21678396,2,EN300-264366
CCC(CO)NC(C)C(=O)O,21678400,2,EN300-140768
OC(=O)C=1C=CC=C(NS(=O)(=O)CC=2C=CC=CC2)C1,21678408,2,EN300-45111
CC(C)C1CCC=2NN=C(C(=O)O)C2C1,21678410,2,EN300-5336285
CC(C)(C)OC(=O)N1CC2CCC(C2C1)C(=O)O,21678416,2,EN300-82826
OC(=O)CCN1C=C(I)C=N1,21678420,2,EN300-4279269
OC(=O)C1CCNC(=O)C1,21678422,2,EN300-107493
CCC1CCCCN1S(=O)(=O)C=2C=CC(=CC2)C(=O)O,21678424,2,EN300-236392
CS(=O)(=O)C=1C=CC=C(CC(=O)O)C1,21678426,2,EN300-1987108
CC=1C(Cl)=CC=C(C(=O)O)C1Cl,21678434,2,EN300-714096
CC(C)(C)OC(=O)N1CCN2C=C(N=C2C1)C(=O)O,21678444,2,EN300-1229310
CC1=NN(C)C(Br)=C1C(=O)O,21678446,2,EN300-201082
CON(CCC(=O)O)C(=O)OC(C)(C)C,21678448,2,EN300-6729378
C[C@H]1COC=2C(F)=C(F)C=C3C(=O)C(=CN1C23)C(=O)O,21678450,2,EN300-1655914
CCCCCCCCC/C=C/C(=O)O,21678452,2,EN300-365600
CC(C)(C)OC(=O)N1CC2(CC2C(=O)O)C1,21678454,2,EN300-174606
OC(=O)C(F)(F)C=1C=CC=C(Cl)C1Cl,21678458,2,EN300-254499
Cl.CCC(CN(C)C)CC(=O)O,21678464,2,EN300-1705795
[Na+].[O-]C(=O)COC1(COC1)C=C,21678466,2,EN300-27713478
COC=1C(Cl)=C(Cl)SC1C(=O)O,21678470,2,EN300-1086661
OC(=O)C1=CC(=O)N2N=CC=C2N1,21678472,2,EN300-218772
OC(=O)C=1C=NC=2NC(=O)CCC2C1,21678474,2,EN300-1644670
OC(=O)C=1C=CC=C2C=3CCCC3NC12,21678476,2,EN300-30836
OC(=O)[C@H](CC1=CNC=N1)NC(=O)C2CCCCC2,21678480,2,EN300-370950
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,21678484,2,EN300-393802
CC=1SC(Br)=CC1C(=O)O,21678486,2,EN300-248839
Cl.OC(=O)C1=CN(C=N1)C2CC2,21678494,2,EN300-315605
CC=1C=C(C(F)F)N(CC(=O)O)N1,21678496,2,EN300-83542
OC(=O)CC=1C(F)=CC(F)=CC1F,21678498,2,EN300-267442
[Na+].[O-]C(=O)CN1C=NC=CC1=O,21678500,2,EN300-27736730
CC1CN2N=C(C=C2C(=O)N1)C(=O)O,21678502,2,EN300-265285
CCCCCCCC(=O)NC(CCSC)C(=O)O,21678510,2,EN300-332533
CCOC=1C=CC(=CC1)C(=O)CCCC(=O)O,21678512,2,EN300-138284
OC(=O)CC1CN2C(NC1=O)=NC=3C=CC=CC23,21678518,2,EN300-7546416
Cl.OC(=O)C1CCN(CC1)C=2C=CC=NC2,21678520,2,EN300-28243761
CC(C)C1=NN(CC=2C=CC=CC2)C=C1C(=O)O,21678522,2,EN300-7161221
OC(=O)C1=CC(=CN1)C=2C=CC=CC2,21678524,2,EN300-147880
CCC1=CC(=NN1C)C(=O)O,21678526,2,EN300-130369
CN1N=C(I)C=C1C(=O)O,21678528,2,EN300-344163
OC(=O)C=1SC(I)=CC1Br,21678530,2,EN300-27735289
OC(=O)CSC(F)(F)C(F)(F)C(F)(F)F,21678532,2,EN300-89193
OC(CC(=O)O)C(Cl)(Cl)Cl,21678534,2,EN300-213615
CC(C)(C)OC(=O)N1CCC(C(=O)O)C1(C)C,21678540,2,EN300-1717257
CC1=CC(=NN1C=2C(Cl)=CC(Cl)=CC2Cl)C(=O)O,21678542,2,EN300-37158941
OC(=O)CN1N=CC=2C=CC(=CC12)[N+](=O)[O-],21678546,2,EN300-40032
COC=1C=CC=CC1C2C(CCC(=O)N2C=3C=CC(C)=CC3)C(=O)O,21678558,2,EN300-10669
CC1=C(SC=2N=CNC(=O)C12)C(=O)O,21678560,2,EN300-05849
OC(=O)C1=CN=C(Cl)N1,21678572,2,EN300-1724710
CC(C)CNS(=O)(=O)C=1C=CC(Br)=C(C1)C(=O)O,21682166,2,EN300-11028
OC(=O)C=1C=CC(Cl)=C(C#N)C1,21682168,2,EN300-124638
CC(NS(=O)(=O)C=1C=CC(=CC1)C(=O)C)C(=O)O,21682172,2,EN300-10158
OC(=O)CSC1CCCCO1,21682174,2,EN300-5045957
OC(=O)CC1=CSC(CC=2C=CC=CN2)=N1,21682176,2,EN300-38989
Cl.OC(=O)C1=CNC(=N1)C2CC2,21682182,2,EN300-106019
OC(=O)C=1C=CC(OC=2C=CC(OC=3C=CC=CC3)=CC2)=NC1,21682184,2,EN300-44264
CC(C(=O)O)C=1C=CC(F)=C(F)C1,21682190,2,EN300-90395
OC(=O)[C@H]1C[C@@](O)(C1)C=2C=CC=CC2,21682194,2,EN300-22172846
"COC=1C=CC=CC1N2N=CC=C2[C@@H]3OCC[C@H]3C(=O)O |&1:13,17,r|",21682196,2,EN300-343731
CN(C)C(=O)C1CCC(CC1)C(=O)O,21682198,2,EN300-133163
OC(=O)C=1N=NN(CC=2C=CC=CC2)C1Cl,21682200,2,EN300-6759330
Cl.OC(=O)/C=C/CN1CCCCC1,21682202,2,EN300-7391516
OC(=O)C1=CC2=NC(=O)C=CN2N1,21682206,2,EN300-1266936
COC=1C=CC(C[C@@H](CC(=O)O)NC(=O)OC(C)(C)C)=CC1,21682208,2,EN300-12461654
COCC(=O)NCCC(=O)O,21682218,2,EN300-31242
C[C@@H]1C[C@H](N(C1)C(=O)OC(C)(C)C)C(=O)O,21682224,2,EN300-7409872
CC1=NC(=CS1)C2=CC=C(S2)C(=O)O,21682230,2,EN300-322810
OC(=O)C=1C=C(Br)C=C(I)C1,21682232,2,EN300-110298
OC(=O)C1=CC=2C=CC=NC2S1,21682236,2,EN300-248266
OC(=O)C1CCN(CC1)C(=O)CSC=2N=CN=C3C=CC=CC23,21682238,2,EN300-08636
Cl.CN1CCC=2N=C(SC2C1)C(=O)O,21682240,2,EN300-7416459
OC(=O)C(F)(F)C=1C=CC=CC1F,21682242,2,EN300-96767
CC=1C(F)=CC=C2C(=O)C(=CNC12)C(=O)O,21682248,2,EN300-23362619
CC#CCC(NC(=O)OC(C)(C)C)C(=O)O,21682256,2,EN300-861901
Cl.CC(CN(C)C)C(=O)O,21682258,2,EN300-1072123
Cl.CC=1C=CC=NC1C(F)(F)C(=O)O,21682260,2,EN300-187171
"CC1(C)[C@@H](C#N)[C@H]1C(=O)O |&1:3,6,r|",21682262,2,EN300-23012610
CC(C)(C)OC(=O)NCCCCC(CC(F)(F)F)C(=O)O,21682266,2,EN300-6490017
CC1=NNC(CC(=O)O)=N1,21682276,2,EN300-119126
NC(=O)C1=CC(=CO1)C(=O)O,21682278,2,EN300-135680
CC=1C=CC(=CC1)S(=O)(=O)N2CC=3C=CC=CC3CC2C(=O)O,21682286,2,EN300-00697
OC(=O)C1=CC(=NS1)C=2C=CC=CN2,21682288,2,EN300-5095470
OC(=O)C=1C=C(C=CC=2C=CC=C(Br)C2)N=C3C=CC(Br)=CC13,21682290,2,EN300-53269
CC(C)C=1N=C(SC1C(=O)O)C2=NN=CN2,21682292,2,EN300-6479144
"CC(C)(C)OC(=O)N1CC[C@@H]([C@H](C1)C(=O)O)C(F)(F)F |&1:10,11,r|",21682294,2,EN300-37109982
CCCCNC(=O)NC=1C=C(C=CC1C)C(=O)O,21682302,2,EN300-26827
CSC=1C(F)=CC=CC1C(=O)O,21682304,2,EN300-196723
OC(=O)C1=CC=2N=CC=CC2S1,21682306,2,EN300-122192
OC(=O)COC=1C=CC(Cl)=CC1F,21682308,2,EN300-1627673
NC(=O)N1CC(C1)C(=O)O,21682312,2,EN300-1248250
"CC[C@@H]1CCN([C@@H](C1)C(=O)O)C(=O)OC(C)(C)C |&1:2,6,r|",21682316,2,EN300-1725727
CC(C)CN1C=CC(=N1)C(=O)O,21682330,2,EN300-92706
OC(=O)C=1C=CC(Br)=C(C1)C(F)(F)F,21682332,2,EN300-104639
OC(=O)COC=1C=C(OC(F)(F)F)C=CC1Br,21682334,2,EN300-28247447
CC1=C(I)C(=NN1C)C(=O)O,21682336,2,EN300-1256762
Cl.CCN1CCCC1C(=O)O,21682348,2,EN300-7460169
CC(C)(C)OC(=O)NCC=1OC=CC1C(=O)O,21682352,2,EN300-379041
OC(=O)CNS(=O)(=O)C=1C=CC=CC1C(F)(F)F,21682358,2,EN300-04467
CC=1C=CC=C(Br)C1OCC(=O)O,21682360,2,EN300-27105903
OC(=O)C=1C=CN(N1)C=2C=CC(=CC2F)[N+](=O)[O-],21682364,2,EN300-92521
CC(CC(=O)O)NC(=O)C1CCCCC1,21682372,2,EN300-66229
CC1=NC=2C=CC(=CC2C(=O)N1)C(=O)O,21682374,2,EN300-23642858
CC(=CCOC=1C=CC=C(CC(=O)O)C1)C,21682376,2,EN300-255135
OC(=O)CNC(=O)C=1C=CC=2NN=NC2C1,21682378,2,EN300-99553
OC(=O)CCCCCCC=C,21682386,2,EN300-6982509
OC(=O)C=1C=CC=C(OC=2N=CC(Br)=CN2)C1,21682388,2,EN300-13179111
CC1=CSC(C(=O)O)=C1Br,21682390,2,EN300-158093
CCN1C=C(C=N1)C(=O)C(=O)O,21682392,2,EN300-120058
CC(C)(C)OC(=O)NCC#CC=1C=NC=C(C1)C(=O)O,21682400,2,EN300-26979724
CC=1C=C(C=C(C)C1CNC(=O)OC(C)(C)C)C(=O)O,21682408,2,EN300-6504641
Cl.C[Si]1(C)CCN(CC(=O)O)CC1,21682410,2,EN300-7492521
CC(C)(C)OC(=O)N1CC(OC(C1)C(F)(F)F)C(=O)O,21682412,2,EN300-7537040
CCCN1CC(CC1=O)C(=O)O,21682414,2,EN300-253443
OC(=O)CC=1C=CC(NC(=O)C=2C=CC=CC2I)=CC1,21682418,2,EN300-44018
OC(=O)C=1C=CC(CN2C=NC(=N2)[N+](=O)[O-])=CC1,21682422,2,EN300-83537
OC(=O)C=1C=CC(OC=2C=CC(Cl)=CN2)=CC1,21682424,2,EN300-74945
OC(=O)C=1C=CC=NC1C(F)F,21682432,2,EN300-148359
CC(C)(C)OC(=O)N1CCC[C@H]1C2=NC(=CO2)C(=O)O,21682436,2,EN300-1448642
CC=1C=CC(=CC1C(=O)O)C(F)(F)F,21682440,2,EN300-101628
OC(=O)C1C2C3CC1C(=O)C32,21682442,2,EN300-6730000
CC(C)(C)OC(=O)NCCCC=1C=CC=C(C1)C(=O)O,21682448,2,EN300-26860970
CC(C)CC=1C=CC(=CC1)C(=O)CCC(=O)O,21682450,2,EN300-39820
OC(=O)C1CCN(C1)C=2C=CC(C#N)=CC2F,21682452,2,EN300-211602
OC(=O)C=1C=CC(=CC1)C2=NN=C(O2)C=3C=CC=CC3,21682460,2,EN300-26338
CCOC=1C=C(/C=C/C(=O)O)C=C(Cl)C1O,21682464,2,EN300-1091504
CN(C)CC[C@H](O)C(=O)O,21682466,2,EN300-27780364
CC(C)(C)ONC(=O)CCCC(=O)O,21682468,2,EN300-26002250
COC1CC(N(C1)C=2C=CC=CC2[N+](=O)[O-])C(=O)O,21682478,2,EN300-129435
CC(CC=1C=CC(C#N)=CC1)C(=O)O,21682480,2,EN300-268604
CCC(C)C=1C=CC(=CC1)C(=O)O,21682482,2,EN300-104412
CSC=1C=C(C=CC1C(=O)O)C(F)(F)F,21682484,2,EN300-147380
OC(=O)CSCC#C,21682488,2,EN300-86878
CCCCCN1C=C(C(=O)O)C=2C=CC=CC12,21682492,2,EN300-125089
O.CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)O,21682494,2,EN300-6731469
CC(C)(C)OC(=O)N1CCN([C@H](C1)C(=O)O)C(=O)OC(C)(C)C,21682496,2,EN300-316336
OC(=O)C(F)(F)C=1C=CC=CC1C(F)(F)F,21682500,2,EN300-122741
CCS(=O)(=O)C1=CNC(=O)C(=C1)C(=O)O,21682502,2,EN300-386248
CCCCOC=1C=C(OC)C=CC1C(=O)O,21682512,2,EN300-140387
OC(=O)CCN1NC(=O)C=2C=CC=CC12,21682514,2,EN300-9429581
OC(=O)CCC=1C=CC(=CC1)S(=O)(=O)N2CCCCCC2,21682516,2,EN300-11331
CC(C)(C)OC(=O)N1CCN(CC1)C=2C=CC(=NN2)C(=O)O,21682518,2,EN300-1071785
OC(=O)C=1C=CC=2N=CC(Br)=CC2C1,21682520,2,EN300-109117
OC(=O)C=1C=CC=C(OC=2C=CC(Cl)=C(Cl)C2)N1,21682524,2,EN300-116680
CC(C)(C)OC(=O)NC(CC1CCC(F)(F)CC1)C(=O)O,21682526,2,EN300-3426207
CCCC1=C(C=NN1C=2C=CC=C(C)C2)C(=O)O,21682528,2,EN300-180790
OC(=O)CNC(=O)NCC=1C=CC(=CC1)[N+](=O)[O-],21682532,2,EN300-61168
CC(C)(C)OC(=O)N1CCC(CCC(=O)O)CC1,21682536,2,EN300-61317
COCC=1C=CC=CC1CC(=O)O,21682538,2,EN300-155623
OCCC=1C=CC(=CC1)C(=O)O,21682540,2,EN300-180280
OC(=O)C1=CN2C=CSC2=N1,21682546,2,EN300-22365
[Na+].[O-]C(=O)C1=NN=C(S1)C=2C=CC=NC2,21682552,2,EN300-21999760
CC=1C(Cl)=CN=CC1C(=O)O,21682554,2,EN300-152974
OC(=O)COC=1C=CC(Br)=CN1,21682560,2,EN300-323269
CC1=NNC(I)=C1C(=O)O,21682562,2,EN300-306407
[Li+].CC(C)(O)CCCC(=O)[O-],21682566,2,EN300-212145
CC(C)(C)OC(=O)N[C@H](CC(=O)O)CC=1C=CC=CC1Br,21682574,2,EN300-12444634
COC[C@H](NC(=O)OC(C)(C)C)C(=O)O,21682576,2,EN300-199614
CN1C=C(C=N1)C=2C=C(ON2)C(=O)O,21682578,2,EN300-1082686
OC(=O)C=1C=CN(CC=2C=C(Cl)C=CC2Cl)N1,21682588,2,EN300-23421387
[Na+].OC1(COC1)C2=CN(CC(=O)[O-])N=N2,21682590,2,EN300-7445540
OC(=O)CCC(=O)NC=1SC=2CCCCC2C1C(=O)NCC3CCCO3,21682598,2,EN300-05276
CCOC=1C=NC=C(C1)C(=O)O,21682604,2,EN300-306346
CC=1C=C(Cl)C=C(C(=O)O)C1C,21682606,2,EN300-188975
CC=1C=CC(=CC1)C(F)(F)C(=O)O,21682608,2,EN300-96764
CC(C)C=1N=CC(Br)=C(N1)C(=O)O,21682614,2,EN300-153320
CS(=O)(=O)C=1C=CC(Br)=CC1CC(=O)O,21682616,2,EN300-28574209
CN(C)S(=O)(=O)N1CCC(C1)C(=O)O,21682620,2,EN300-905101
OCCC1=CC(=NO1)C(=O)O,21682626,2,EN300-6497267
Cl.CCC=1C=CC(C(=O)O)=C(C)N1,21682630,2,EN300-27102241
OC(=O)C1=CC=CN1CCN2CCOCC2,21682632,2,EN300-71927
CC=1C=NN2C=C(C=NC12)C(=O)O,21682634,2,EN300-25696956
CC(C)(C)OC(=O)N1CC2(CC1C(=O)O)CCSCC2,21682636,2,EN300-6760238
OC(=O)C1=CNC=2C=CC(I)=CC2C1=O,21682640,2,EN300-52453
CC(CN1C=CC=2C=CC=CC12)C(=O)O,21682644,2,EN300-205362
[Li+].CC(C)(C)OC(=O)N1CCCC(C1)C=2OC=NC2C(=O)[O-],21682650,2,EN300-6733981
COC(CC1CCCC1)C(=O)O,21682656,2,EN300-1815623
OC(=O)C=1SC(=NC1Cl)N2CCCC2,21682658,2,EN300-54691
CC(C)(C)N1N=CC(C(=O)O)=C1Cl,21682660,2,EN300-1124654
